1622942820000,2663.81000000,2667.78000000,2662.62000000,2662.95000000,572.20271000,1622942879999,1525128.14041070,754,283.94275000,756952.72163690,0
1622942880000,2662.95000000,2665.27000000,2662.03000000,2664.55000000,326.54077000,1622942939999,869923.63677650,479,237.22106000,631988.47590380,0
1622942940000,2664.56000000,2666.23000000,2664.03000000,2665.32000000,89.38114000,1622942999999,238231.19533050,272,47.29090000,126034.03563310,0
1622943000000,2665.41000000,2666.72000000,2659.47000000,2659.86000000,941.27734000,1622943059999,2505312.84173860,916,601.76587000,1601601.12141400,0
1622943060000,2659.87000000,2668.34000000,2659.87000000,2663.92000000,1038.00621000,1622943119999,2766610.80367190,1042,484.54989000,1291466.12904710,0
1622943120000,2663.91000000,2664.74000000,2661.30000000,2663.34000000,590.69709000,1622943179999,1573009.98586970,652,280.42392000,746749.69714900,0
1622943180000,2663.10000000,2663.15000000,2660.74000000,2661.15000000,170.62524000,1622943239999,454191.69665980,305,88.08831000,234492.82578580,0
1622943240000,2661.16000000,2664.29000000,2661.15000000,2664.12000000,454.42536000,1622943299999,1209673.76969160,456,206.31833000,549231.22405170,0
1622943300000,2664.11000000,2669.62000000,2663.80000000,2668.00000000,577.32136000,1622943359999,1540038.46921140,767,273.99062000,730810.85722370,0
1622943360000,2668.00000000,2668.56000000,2664.88000000,2666.09000000,237.23269000,1622943419999,632600.74211450,392,119.82750000,319543.38877770,0
1622943420000,2666.47000000,2667.49000000,2664.00000000,2664.13000000,359.48660000,1622943479999,958352.71723090,389,264.37891000,704858.22860470,0
1622943480000,2664.16000000,2671.37000000,2664.16000000,2666.01000000,732.53592000,1622943539999,1954257.25493910,689,531.22851000,1417391.89952260,0
1622943540000,2666.01000000,2666.08000000,2662.35000000,2662.52000000,170.01456000,1622943599999,452919.87181670,328,82.46612000,219695.81271360,0
1622943600000,2662.52000000,2664.11000000,2661.61000000,2662.67000000,356.54417000,1622943659999,949386.80282960,404,273.00328000,726951.73399050,0
1622943660000,2662.66000000,2662.69000000,2660.00000000,2660.34000000,524.68714000,1622943719999,1396332.57541360,409,122.06676000,324819.71557020,0
1622943720000,2660.34000000,2664.79000000,2659.50000000,2662.66000000,478.65010000,1622943779999,1274068.11293130,587,204.35353000,543902.59087290,0
1622943780000,2662.65000000,2666.59000000,2661.46000000,2662.26000000,279.25344000,1622943839999,743966.50585690,432,165.23771000,440234.02609210,0
1622943840000,2662.11000000,2666.00000000,2661.48000000,2665.15000000,128.90732000,1622943899999,343245.97171720,286,56.76936000,151168.03801050,0
1622943900000,2665.47000000,2667.33000000,2662.43000000,2665.26000000,1134.52165000,1622943959999,3023780.01776790,822,586.23661000,1562383.48098460,0
1622943960000,2665.25000000,2668.99000000,2665.05000000,2665.64000000,527.69894000,1622944019999,1407252.64580500,556,357.12812000,952348.11300000,0
1622944020000,2666.07000000,2666.80000000,2665.05000000,2665.11000000,220.77637000,1622944079999,588527.09801940,215,136.53798000,363996.81685720,0
1622944080000,2665.10000000,2668.41000000,2665.05000000,2667.08000000,829.47784000,1622944139999,2211219.08983590,528,193.68208000,516444.17727510,0
1622944140000,2667.11000000,2667.12000000,2666.00000000,2666.23000000,148.76395000,1622944199999,396724.60872990,253,45.59113000,121575.24025440,0
1622944200000,2666.20000000,2669.73000000,2666.20000000,2667.39000000,223.83893000,1622944259999,597215.60267020,312,111.48912000,297415.81194760,0
1622944260000,2667.39000000,2667.59000000,2665.08000000,2665.62000000,159.71157000,1622944319999,425820.17644100,361,61.20419000,163197.85738550,0
1622944320000,2665.61000000,2668.00000000,2665.05000000,2665.05000000,194.27872000,1622944379999,518049.09104710,339,93.30469000,248782.64181930,0
1622944380000,2665.61000000,2669.12000000,2665.40000000,2667.90000000,234.46068000,1622944439999,625431.82126320,337,98.25447000,262062.04509050,0
1622944440000,2668.03000000,2672.00000000,2667.46000000,2671.99000000,222.82223000,1622944499999,594931.64900730,423,112.27102000,299787.57696990,0
1622944500000,2672.00000000,2673.17000000,2669.04000000,2669.30000000,338.43417000,1622944559999,904013.16454770,475,111.29284000,297287.58908710,0
1622944560000,2669.30000000,2671.80000000,2668.62000000,2669.63000000,208.40420000,1622944619999,556436.75370220,330,95.54116000,255084.96947780,0
1622944620000,2669.68000000,2671.01000000,2669.27000000,2670.97000000,187.70893000,1622944679999,501214.45573480,311,92.98765000,248282.13611580,0
1622944680000,2671.00000000,2673.17000000,2669.28000000,2672.26000000,300.09439000,1622944739999,801629.99422590,415,154.98801000,414001.39131670,0
1622944740000,2672.21000000,2689.87000000,2672.21000000,2685.30000000,1917.84630000,1622944799999,5141329.01610150,3305,1145.08764000,3069698.91095150,0
1622944800000,2685.30000000,2686.40000000,2679.95000000,2683.23000000,1544.81162000,1622944859999,4143386.48804680,2822,646.05987000,1732921.43827680,0
1622944860000,2683.11000000,2684.17000000,2676.34000000,2676.36000000,663.27456000,1622944919999,1777660.07690000,1440,291.14907000,780365.79275550,0
1622944920000,2676.26000000,2679.99000000,2675.78000000,2677.58000000,282.90507000,1622944979999,757383.43194900,782,114.12735000,305512.83597110,0
1622944980000,2677.57000000,2677.57000000,2671.74000000,2671.75000000,342.05680000,1622945039999,914577.76741990,916,126.81664000,339055.94367770,0
1622945040000,2671.67000000,2674.79000000,2667.61000000,2674.37000000,1325.33460000,1622945099999,3540611.18312290,1157,735.88774000,1965785.04494140,0
1622945100000,2674.37000000,2674.38000000,2672.01000000,2672.36000000,661.59394000,1622945159999,1768691.71262950,823,247.46065000,661470.27395380,0
1622945160000,2672.37000000,2677.09000000,2672.00000000,2674.75000000,518.23284000,1622945219999,1385987.92805840,645,258.30037000,690977.55326450,0
1622945220000,2675.30000000,2682.91000000,2674.52000000,2680.40000000,2625.85290000,1622945279999,7036061.32588240,1364,869.86597000,2330094.79239130,0
